,year_produce,brand,model,car_type,gear_type,engine_cap,mileage,old_price
5123,2001,Perodua,Kembara,Used,Automatic,1296,137500,11800.0
5124,2014,Perodua,Myvi,Used,Automatic,1495,42500,41800.0
5125,2011,Perodua,Myvi,Used,Manual,1298,82500,27800.0
5126,2008,Perodua,Myvi,Used,Automatic,1298,87500,24800.0
5127,2010,Perodua,Alza,Used,Automatic,1495,72500,37800.0
5128,2010,Perodua,Myvi,Used,Manual,1298,52500,22800.0
5129,2005,Perodua,Kenari,Used,Manual,989,152500,12000.0
5130,2005,Perodua,Kancil,Used,Manual,659,182500,7000.0
5131,2005,Perodua,Kancil,Used,Manual,847,152500,9000.0
5132,2010,Perodua,Alza,Used,Automatic,1495,167500,22000.0
5133,2006,Perodua,Kancil,Used,Manual,659,152500,7000.0
5134,2009,Perodua,Viva,Used,Automatic,989,60000,21000.0
5135,2005,Perodua,Kelisa,Used,Manual,989,100000,16500.0
5136,2007,Perodua,Myvi,Used,Automatic,1298,80000,25500.0
5137,2011,Perodua,Alza,Used,Automatic,1495,40000,46500.0
5138,2010,Perodua,Myvi,Used,Automatic,1298,50000,32500.0
5139,2009,Perodua,Myvi,Used,Automatic,1298,60000,30500.0
5140,2011,Perodua,Myvi,Used,Automatic,1298,40000,36500.0
5141,2011,Perodua,Alza,Used,Automatic,1495,40000,43500.0
5142,2009,Perodua,Myvi,Used,Automatic,1298,60000,28500.0
5143,2008,Perodua,Myvi,Used,Automatic,1298,70000,24500.0
5144,2009,Perodua,Myvi,Used,Automatic,1298,60000,30500.0
5145,2012,Perodua,Myvi,Used,Manual,1298,30000,37500.0
5146,2009,Perodua,Myvi,Used,Manual,1298,60000,29500.0
5147,2011,Perodua,Alza,Used,Automatic,1495,72500,43800.0
5148,2010,Perodua,Myvi,Used,Automatic,1298,87500,28800.0
5149,2011,Perodua,Myvi,Used,Automatic,1298,67500,35800.0
5150,2011,Perodua,Alza,Used,Manual,1495,42500,36800.0
5151,2010,Perodua,Myvi,Used,Automatic,1298,77500,31800.0
5152,2011,Perodua,Alza,Used,Automatic,1495,67500,41800.0
5153,2014,Perodua,Alza,Used,Automatic,1495,27500,50800.0
5154,2010,Perodua,Viva,Used,Automatic,989,82500,24800.0
5155,2006,Perodua,Myvi,Used,Manual,1298,122500,18800.0
5156,2013,Perodua,Myvi,Used,Automatic,1298,47500,35800.0
5157,2010,Perodua,Alza,Used,Automatic,1495,52500,43800.0
5158,2010,Perodua,Myvi,Used,Automatic,1298,67500,32600.0
5159,2010,Perodua,Myvi,Used,Automatic,1298,77500,31800.0
5160,2006,Perodua,Kelisa,Used,Manual,989,172500,16800.0
5161,2007,Perodua,Myvi,Used,Automatic,1298,122500,26800.0
5162,2013,Perodua,Myvi,Used,Automatic,1495,22500,45800.0
5163,2011,Perodua,Alza,Used,Automatic,1495,72500,45800.0
5164,2008,Perodua,Myvi,Used,Automatic,1298,107500,29800.0
5165,2007,Perodua,Myvi,Used,Manual,1298,97500,21800.0
5166,2013,Perodua,Myvi,Used,Automatic,1298,22500,38800.0
5167,2011,Perodua,Myvi,Used,Automatic,1298,52500,36800.0
5168,2005,Perodua,Myvi,Used,Automatic,1298,102500,21800.0
5169,2007,Perodua,Myvi,Used,Manual,989,102500,16800.0
5170,2007,Perodua,Myvi,Used,Manual,1298,80000,17800.0
5171,2012,Perodua,Myvi,Used,Automatic,1298,65000,40300.0
5172,2012,Perodua,Myvi,Used,Automatic,1298,70000,43300.0
5173,2002,Perodua,Kelisa,Used,Automatic,989,266957,13200.0
5174,2005,Perodua,Myvi,Used,Automatic,1298,142046,19300.0
5175,2002,Perodua,Kembara,Used,Automatic,1296,225049,9300.0
5176,2004,Perodua,Kelisa,Used,Automatic,989,153220,16000.0
5177,2012,Perodua,Myvi,Used,Manual,1298,40967,34300.0
5178,2010,Perodua,Alza,Used,Manual,1495,63200,34000.0
5179,2008,Perodua,Myvi,Used,Automatic,1298,85000,28000.0
5180,2010,Perodua,Viva,Used,Automatic,847,64603,24900.0
5181,2009,Perodua,Viva,Used,Automatic,989,140262,20000.0
5182,2009,Perodua,Viva,Used,Automatic,989,56585,20200.0
5183,2012,Perodua,Myvi,Used,Automatic,1298,40000,43200.0
5184,2007,Perodua,Myvi,Used,Manual,1298,95000,16700.0
5185,2007,Perodua,Viva,Used,Manual,989,125000,11500.0
5186,2009,Perodua,Viva,Used,Manual,989,88000,12500.0
5187,2006,Perodua,Myvi,Used,Automatic,1298,2500,21500.0
5188,2010,Perodua,Viva,Used,Automatic,989,2500,20000.0
5189,2003,Perodua,Kancil,Used,Automatic,847,2500,7400.0
5190,2007,Perodua,Myvi,Used,Manual,989,2500,16300.0
5191,1999,Perodua,Kembara,Used,Automatic,1296,2500,6000.0
5192,1996,Perodua,Rusa,Used,Manual,1296,2500,5800.0
5193,2010,Perodua,Viva,Used,Automatic,847,88852,23100.0
5194,2009,Perodua,Viva,Used,Manual,989,71827,12800.0
5195,2006,Perodua,Myvi,Used,Automatic,1298,176993,21200.0
5196,2000,Perodua,Kembara,Used,Manual,1296,167500,7800.0
5197,2011,Perodua,Viva,Used,Automatic,989,25000,25700.0
5198,2009,Perodua,Viva,Used,Automatic,989,32450,19400.0
5199,2014,Perodua,Alza,Used,Automatic,1495,27500,49888.0
5200,2001,Perodua,Kembara,Used,Automatic,1296,147500,8800.0
5201,1999,Perodua,Kancil,Used,Automatic,847,147500,6800.0
5202,2011,Perodua,Alza,Used,Automatic,1495,60000,41650.0
5203,2009,Perodua,Viva,Used,Manual,989,70000,9250.0
5204,2014,Perodua,Myvi,Used,Automatic,1495,35000,37400.0
5205,2008,Perodua,Myvi,Used,Automatic,1298,79000,24600.0
5206,2014,Perodua,Viva,Used,Manual,847,25000,19600.0
5207,2005,Perodua,Kancil,Used,Manual,847,100000,8000.0
5208,1995,Perodua,Kancil,Used,Manual,659,150000,5000.0
5209,2001,Perodua,Kembara,Used,Manual,1296,140000,10000.0
5210,2002,Perodua,Kancil,Used,Manual,847,140000,8000.0
5211,1999,Perodua,Kancil,Used,Manual,659,297753,5800.0
5212,2005,Perodua,Kenari,Used,Automatic,989,164769,15800.0
5213,2004,Perodua,Kancil,Used,Manual,847,143000,9500.0
5214,2007,Perodua,Kancil,Used,Manual,659,80000,10000.0
5215,2004,Perodua,Kancil,Used,Manual,847,110000,8500.0
5216,2003,Perodua,Kembara,Used,Automatic,1298,127500,12500.0
5217,2007,Perodua,Myvi,Used,Automatic,1298,125000,21800.0
5218,2008,Perodua,Myvi,Used,Automatic,1298,110000,27250.0
5219,2001,Perodua,Kancil,Used,Manual,847,192000,4000.0
5220,2001,Perodua,Kembara,Used,Automatic,1296,160000,4900.0
5221,2001,Perodua,Kembara,Used,Automatic,1296,135000,4900.0
5222,2008,Perodua,Myvi,Used,Manual,989,77500,20700.0
5223,2011,Perodua,Myvi,Used,Automatic,1298,40000,34700.0
5224,2012,Perodua,Alza,Used,Automatic,1495,32500,44900.0
5225,2008,Perodua,Viva,Used,Automatic,989,70000,20700.0
5226,2008,Perodua,Myvi,Used,Automatic,1298,70000,24400.0
5227,2007,Perodua,Myvi,Used,Automatic,1298,80000,24400.0
5228,2007,Perodua,Myvi,Used,Automatic,1298,80000,23800.0
5229,2008,Perodua,Myvi,Used,Manual,1298,70000,26800.0
5230,2009,Perodua,Myvi,Used,Automatic,1298,60000,26800.0
5231,2013,Perodua,Alza,Used,Automatic,1495,20000,46800.0
5232,2011,Perodua,Alza,Used,Automatic,1495,40000,42800.0
5233,2012,Perodua,Myvi,Used,Automatic,1298,30000,34800.0
5234,2005,Perodua,Kelisa,Used,Automatic,989,182500,15000.0
5235,2004,Perodua,Kelisa,Used,Automatic,989,122500,14000.0
5236,2013,Perodua,Myvi,Used,Automatic,1298,52500,35000.0
5237,2004,Perodua,Kancil,Used,Manual,847,100000,7700.0
5238,2004,Perodua,Kenari,Used,Manual,989,137500,12800.0
5239,2011,Perodua,Myvi,Used,Automatic,1298,77500,26800.0
5240,2008,Perodua,Myvi,Used,Automatic,1298,127500,23800.0
5241,2010,Perodua,Viva,Used,Automatic,989,62500,19300.0
5242,2010,Perodua,Viva,Used,Automatic,989,62500,19300.0
5243,2012,Perodua,Alza,Used,Automatic,1495,62500,40800.0
5244,2004,Perodua,Kancil,Used,Manual,659,137500,5800.0
5245,2010,Perodua,Myvi,Used,Automatic,1298,47500,24800.0
5246,2005,Perodua,Kelisa,Used,Manual,847,122500,12800.0
