,year_produce,brand,model,car_type,gear_type,engine_cap,mileage,year_extracted,old_price
2378,2018,Nissan,Serena,Used,Automatic,2,72499.5,2025,75800
2379,2013,Toyota,Vellfire,Used,Automatic,2.4,92499.5,2025,82800
2380,2019,Ford,Ranger,Used,Automatic,2,82499.5,2025,81800
2381,2020,Bmw,320I,Used,Automatic,2,72499.5,2025,129999
2382,2019,Lexus,Rx300,Recon,Automatic,2,47499.5,2025,245000
2384,2023,Lexus,Nx,Recon,Automatic,2.4,17499.5,2025,325000
2386,2019,Kia,Cerato,Used,Automatic,1.6,72499.5,2025,46800
2389,2020,Mazda,3,Used,Automatic,2,62499.5,2025,76999
2390,2019,TOYOTA,Rush,Used,Automatic,1.5,57499.5,2025,55900
2391,2010,Kia,Forte,Used,Automatic,1.6,224999.5,2025,7000
2392,2020,Nissan,Gt-R,Recon,Automatic,3.8,2499.5,2025,635000
2396,2020,Toyota,86,Recon,Automatic,2,47499.5,2025,139000
2397,2017,Perodua,Axia,Used,Automatic,1,82499.5,2025,26000
2398,2022,Honda,City,Used,Automatic,1.5,52499.5,2025,71800
2399,2016,Honda,Jazz,Used,Automatic,1.5,72499.5,2025,51800
2400,2019,Perodua,Myvi,Used,Automatic,1.3,52499.5,2025,39875
2401,2019,Perodua,Myvi,Used,Automatic,1.5,57499.5,2025,44875
2402,2015,Nissan,Sylphy,Used,Automatic,1.8,82499.5,2025,21900
2403,2013,Honda,City,Used,Automatic,1.5,134999.5,2025,22999
2404,2017,Volkswagen,Tiguan,Used,Automatic,1.4,92499.5,2025,54800
2405,2018,Perodua,Bezza,Used,Automatic,1.3,114999.5,2025,35800
2406,2014,Honda,City,Used,Automatic,1.5,97499.5,2025,29800
2407,2010,Honda,Cr-V,Used,Automatic,2,104999.5,2025,23800
2408,2010,Toyota,Hilux,Used,Automatic,2.5,134999.5,2025,39800
2409,2020,Toyota,Vios,Used,Automatic,1.5,62499.5,2025,53800
2410,2012,Toyota,Vios,Used,Automatic,1.5,97499.5,2025,24800
2411,2008,Toyota,Alphard,Used,Automatic,2.4,92499.5,2025,48800
2412,2014,Perodua,Myvi,Used,Automatic,1.5,87499.5,2025,0
2413,2022,Toyota,Alphard,Recon,Automatic,2.5,22499.5,2025,0
2414,2019,Toyota,Camry,Used,Automatic,2.5,37499.5,2025,134800
2415,2019,Volkswagen,Passat,Used,Automatic,2,104999.5,2025,83800
2416,2015,Proton,Persona,Used,Automatic,1.6,134999.5,2025,13800
2417,2004,Honda,Stream,Used,Automatic,1.7,114999.5,2025,22500
2418,2020,Proton,Perdana,Used,Automatic,2,47499.5,2025,44999
2419,2020,Proton,Persona,Used,Automatic,1.6,57499.5,2025,31999
2420,2019,Perodua,Aruz,Used,Automatic,1.5,72499.5,2025,47999
2421,2020,Mercedes,,Recon,Automatic,2,12499.5,2025,246800
2422,2019,Perodua,Axia,Used,Automatic,1,67499.5,2025,27700
2423,2014,Honda,City,Used,Automatic,1.5,92499.5,2025,33700
2424,2019,Honda,City,Used,Automatic,1.5,62499.5,2025,47700
2425,2016,Kia,Cerato,Used,Automatic,2,67499.5,2025,34700
2426,2022,Jaguar,I-Pace,Used,Automatic,100,17499.5,2025,260000
2427,2015,Ford,Ranger,Used,Automatic,2.2,97499.5,2025,56900
2428,2015,Nissan,Almera,Used,Automatic,1.5,97499.5,2025,19900
2429,2017,Toyota,Vellfire,Used,Automatic,2.5,77499.5,2025,169800
2430,2017,Toyota,Vellfire,Used,Automatic,2.5,67499.5,2025,158800
2431,2021,Mazda,Cx-5,Used,Automatic,2,52499.5,2025,102800
2432,2005,Toyota,Wish,Used,Automatic,1.8,17499.5,2025,26800
2433,2019,Mitsubishi,Outlander,Used,Automatic,2.4,87499.5,2025,76800
2434,2022,Toyota,Hilux,Used,Automatic,2.8,62499.5,2025,116900
2435,2018,Mercedes,,Used,Automatic,1.3,72499.5,2025,135700
2436,2019,MAZDA,Cx-5,Used,Automatic,2,97499.5,2025,86700
2437,2019,Mazda,Cx-5,Used,Automatic,2.5,62499.5,2025,88800
2438,2017,TOYOTA,Vellfire,Used,Automatic,2.5,82499.5,2025,169700
2439,2018,NISSAN,Almera,Used,Automatic,1.5,77499.5,2025,29700
2440,2011,Hyundai,Tucson,Used,Automatic,2,82499.5,2025,16000
2441,2018,Volkswagen,Tiguan,Used,Automatic,1.4,124999.5,2025,62800
2442,2012,Mercedes,,Used,Automatic,1.8,124999.5,2025,40800
2443,2006,Perodua,Kancil,Used,Automatic,0.8,22499.5,2025,8000
2444,2015,Mercedes,,Used,Automatic,2,97499.5,2025,115800
2445,2020,Ford,Ranger,Used,Automatic,2,87499.5,2025,89800
2446,2017,Perodua,Axia,Used,Automatic,1,72499.5,2025,25800
2447,2021,Toyota,Alphard,Recon,Automatic,2.5,42499.5,2025,243000
2448,2012,Nissan,Sylphy,Used,Automatic,2,124999.5,2025,0
2449,2019,Proton,X70,Used,Automatic,1.8,72499.5,2025,62800
2450,2016,Mercedes,,Used,Automatic,2,82499.5,2025,0
2451,2015,Proton,Iriz,Used,Automatic,1.6,134999.5,2025,18700
2452,2022,Kia,Carnival,Used,Automatic,2.2,67499.5,2025,195800
2453,2016,Mazda,Cx-3,Used,Automatic,2,87499.5,2025,58800
2454,2021,Proton,X50,Used,Automatic,1.5,72499.5,2025,71800
2455,2013,Toyota,Fortuner,Used,Automatic,2.7,154999.5,2025,52800
2456,2016,Toyota,Vios,Used,Automatic,1.5,77499.5,2025,47800
2457,2020,BMW,420I,Recon,Automatic,2,2499.5,2025,0
2459,2022,Honda,City,Used,Automatic,1.5,27499.5,2025,72800
2460,2020,Toyota,Supra,Recon,Automatic,3,12499.5,2025,294000
2461,2013,Toyota,Vellfire,Used,Automatic,2.4,174999.5,2025,83800
2462,2018,Nissan,Serena,Used,Automatic,2,92499.5,2025,76999
2463,2019,Nissan,Serena,Used,Automatic,2,87499.5,2025,79999
2464,2019,Mercedes,,Used,Automatic,2,52499.5,2025,163800
2465,2022,Proton,X50,Used,Automatic,1.5,62499.5,2025,69000
2466,2020,Lexus,Nx300,Recon,Automatic,2,32499.5,2025,219000
2467,2016,Perodua,Myvi,Used,Automatic,1.5,97499.5,2025,29800
2468,2016,Perodua,Myvi,Used,Automatic,1.3,114999.5,2025,23000
2469,2015,Kia,Cerato,Used,Automatic,1.6,87499.5,2025,25888
2470,2019,Proton,Persona,Used,Automatic,1.6,77499.5,2025,28800
2471,2016,Mercedes,,Used,Automatic,3,114999.5,2025,95800
2473,2011,Volkswagen,Golf,Used,Automatic,1.4,114999.5,2025,23800
2474,2014,Toyota,Fortuner,Used,Automatic,2.7,87499.5,2025,69800
2476,2015,Proton,Preve,Used,Automatic,1.6,104999.5,2025,16800
2477,2021,Mazda,Cx-5,Used,Automatic,2.5,12499.5,2025,119800
2479,2020,Toyota,Vios,Used,Automatic,1.5,52499.5,2025,61800
2480,2017,Bmw,X6,Used,Automatic,3,82499.5,2025,136999
2481,2015,Mercedes,,Used,Automatic,2.1,22499.5,2025,44800
2482,2014,Mercedes,,Used,Automatic,2,82499.5,2025,93800
2483,2020,Mercedes,,Used,Automatic,2,2499.5,2025,147800
2485,2020,Toyota,Alphard,Recon,Automatic,2.5,42499.5,2025,236000
2486,2019,Mercedes,,Recon,Automatic,2,17499.5,2025,296800
2487,2021,Land,Rover,Recon,Automatic,2,27499.5,2025,419800
2488,2016,Kia,Cerato,Used,Automatic,1.6,87499.5,2025,27800
2492,2011,Porsche,Panamera,Used,Automatic,3.6,42499.5,2025,79900
2493,2023,Mazda,Cx-3,Used,Automatic,2,37499.5,2025,99888
2495,2016,Toyota,Landcruiser,Used,Automatic,4.6,77499.5,2025,238800
2496,2020,Toyota,Alphard,Recon,Automatic,2.5,42499.5,2025,222000
2497,2010,Perodua,Alza,Used,Automatic,1.5,134999.5,2025,19800
2498,2023,Mazda,Cx-30,Used,Automatic,2,52499.5,2025,118999
2499,2002,Toyota,Estima,Used,Automatic,2.4,154999.5,2025,21800
2501,2014,Volkswagen,Passat,Used,Automatic,1.8,144999.5,2025,19400
2503,2012,Toyota,Vellfire,Used,Automatic,2.4,114999.5,2025,83900
2504,2012,Toyota,Vellfire,Used,Automatic,3.5,104999.5,2025,72800
2505,2017,Toyota,Vellfire,Used,Automatic,2.5,47499.5,2025,148800
2506,2012,Proton,Preve,Used,Automatic,1.6,114999.5,2025,9800
2507,2011,Kia,Sorento,Used,Automatic,2.4,154999.5,2025,14800
2508,2023,Peugeot,3008,Used,Automatic,1.6,32499.5,2025,95800
2510,2016,Hyundai,Tucson,Used,Automatic,2,224999.5,2025,41900
2511,2011,Perodua,Viva,Used,Automatic,1,97499.5,2025,8900
2512,2008,Bmw,525I,Used,Automatic,2.5,134999.5,2025,31000
2513,2019,Toyota,Alphard,Recon,Automatic,2.5,37499.5,2025,200000
2514,2017,Honda,Civic,Used,Automatic,1.5,114999.5,2025,83800
2516,2016,Honda,Hr-V,Used,Automatic,1.8,97499.5,2025,46900
2517,2016,Honda,City,Used,Automatic,1.5,174999.5,2025,32800
2518,2003,Proton,Perdana,Used,Automatic,2,104999.5,2025,7800
2519,2018,BMW,F30,Used,Automatic,2,67499.5,2025,75900
2520,2020,Toyota,Supra,Recon,Automatic,3,7499.5,2025,300000
2521,2022,Bmw,330E,Used,Automatic,2,12499.5,2025,169999
2522,2016,Mercedes,,Used,Automatic,2,134999.5,2025,128800
2523,2013,Perodua,Myvi,Used,Automatic,1.3,92499.5,2025,17900
2524,2022,Volkswagen,Golf,Used,Automatic,2,47499.5,2025,169800
2525,2013,Perodua,Myvi,Used,Automatic,1.3,92499.5,2025,16900
2526,2007,Toyota,Vios,Used,Automatic,1.5,184999.5,2025,21800
2527,2013,Mazda,Cx-5,Used,Automatic,2,87499.5,2025,34800
2528,2017,Honda,Cr-V,Used,Automatic,1.5,67499.5,2025,83800
2529,2015,Nissan,X-Trail,Used,Automatic,2.5,87499.5,2025,44800
2530,2018,Toyota,Innova,Used,Automatic,2,62499.5,2025,70800
2531,2021,Toyota,Vios,Used,Automatic,1.5,62499.5,2025,62800
2532,2023,Lexus,Nx,Recon,Automatic,2.5,22499.5,2025,295000
2533,2015,Perodua,Axia,Used,Automatic,1,87499.5,2025,19990
2534,2022,Bmw,330I,Used,Automatic,2,32499.5,2025,199800
2535,2015,Perodua,Alza,Used,Automatic,1.5,164999.5,2025,36000
2536,2011,Perodua,Myvi,Used,Automatic,1.3,104999.5,2025,11800
2537,2018,Mercedes,,Used,Automatic,1.5,2499.5,2025,119300
2539,2015,Toyota,Corolla,Used,Automatic,1.8,67499.5,2025,45800
2540,2014,Volkswagen,Polo,Used,Automatic,1.6,97499.5,2025,11775
2541,2004,Bmw,320I,Used,Automatic,2.2,194999.5,2025,20000
2542,2015,Proton,Exora,Used,Automatic,1.6,87499.5,2025,22800
2543,2014,Ford,Kuga,Used,Automatic,1.6,134999.5,2025,19200
2544,2018,Perodua,Axia,Used,Automatic,1,114999.5,2025,25800
2545,2006,Perodua,Myvi,Used,Automatic,1.3,224999.5,2025,10500
2547,2015,Nissan,Almera,Used,Automatic,1.5,124999.5,2025,23999
2548,2024,Perodua,Axia,Used,Automatic,1,12499.5,2025,32000
2549,2019,Toyota,Vios,Used,Automatic,1.5,104999.5,2025,49500
2550,2017,Toyota,Innova,Used,Automatic,2,104999.5,2025,76800
2551,2013,Perodua,Myvi,Used,Automatic,1.3,97499.5,2025,24800
2552,2016,Perodua,Axia,Used,Automatic,1,104999.5,2025,21875
2553,2017,Honda,Jazz,Used,Automatic,1.5,87499.5,2025,52800
2554,2013,Nissan,Almera,Used,Automatic,1.5,104999.5,2025,25800
2555,2013,Ford,Focus,Used,Automatic,2,104999.5,2025,17700
2556,2013,Perodua,Viva,Used,Automatic,1,72499.5,2025,11800
2557,2006,Honda,Civic,Used,Automatic,1.8,274999.5,2025,27800
2558,2010,Proton,Waja,Used,Automatic,1.6,154999.5,2025,9900
2559,2010,Perodua,Viva,Used,Automatic,1,224999.5,2025,12500
2560,2016,perodua,Myvi,Used,Automatic,1.5,77499.5,2025,32500
2561,2012,Nissan,Grand,Used,Automatic,1.6,274999.5,2025,12600
2562,2012,Honda,Accord,Used,Automatic,2.4,144999.5,2025,28800
2563,2019,Perodua,Bezza,Used,Automatic,1.3,62499.5,2025,27800
2565,2010,Perodua,Viva,Used,Automatic,1,124999.5,2025,10900
2566,2018,Honda,Jazz,Used,Automatic,1.5,154999.5,2025,53800
2567,2017,Honda,City,Used,Automatic,1.5,67499.5,2025,0
2568,2017,Honda,Civic,Used,Automatic,1.5,104999.5,2025,0
2569,2018,Perodua,Myvi,Used,Automatic,1.5,52499.5,2025,0
2570,2015,Perodua,Myvi,Used,Automatic,1.3,87499.5,2025,0
2571,2008,Toyota,Hilux,Used,Automatic,2.5,154999.5,2025,37800
2573,2021,Perodua,Ativa,Used,Automatic,1,62499.5,2025,57999
2576,2020,Mitsubishi,Triton,Used,Automatic,2.4,62499.5,2025,82999
2577,2022,Mercedes,,Used,Automatic,2,32499.5,2025,182999
2578,2020,Perodua,Alza,Used,Automatic,1.5,97499.5,2025,43999
2579,2005,Toyota,Innova,Used,Automatic,2,274999.5,2025,16800
2580,2011,Mercedes,,Used,Automatic,1.7,62499.5,2025,15000
2581,2020,Toyota,Alphard,Recon,Automatic,2.5,22499.5,2025,221000
2582,2021,Perodua,Alza,Used,Automatic,1.5,27499.5,2025,42000
2584,2020,Mazda,Cx-5,Used,Automatic,2,52499.5,2025,103800
2585,2018,Nissan,Serena,Used,Automatic,2,77499.5,2025,81800
2586,2011,Toyota,Corolla,Used,Automatic,1.8,82499.5,2025,28666
2587,2021,Perodua,Aruz,Used,Automatic,1.5,67499.5,2025,58800
2588,2016,Nissan,X-Trail,Used,Automatic,2.5,144999.5,2025,36500
2589,2013,TOYOTA,Estima,Used,Automatic,2.4,104999.5,2025,78800
2590,2012,Mercedes,,Used,Automatic,1.8,97499.5,2025,45999
2591,2014,HONDA,City,Used,Automatic,1.5,114999.5,2025,27800
2592,2015,TOYOTA,Vellfire,Used,Automatic,2.5,52499.5,2025,135800
2593,2017,Isuzu,D-Max,Used,Automatic,2.5,72499.5,2025,52800
2594,2015,Perodua,Axia,Used,Automatic,1,77499.5,2025,24500
2595,2011,Nissan,Grand,Used,Automatic,1.6,114999.5,2025,15999
2596,2018,HONDA,Civic,Used,Automatic,1.8,124999.5,2025,67700
2597,2017,PERODUA,Axia,Used,Automatic,1,87499.5,2025,22700
2598,2021,TOYOTA,Vios,Used,Automatic,1.5,62499.5,2025,64700
2599,2019,PROTON,X70,Used,Automatic,1.8,87499.5,2025,52700
2601,2012,Mercedes,,Used,Automatic,1.6,97499.5,2025,33999
2602,2018,Ford,Ranger,Used,Automatic,2.2,97499.5,2025,53800
2603,2016,Mercedes,,Used,Automatic,2,82499.5,2025,113800
2604,2015,Mercedes,,Used,Automatic,1.6,92499.5,2025,76800
2605,2011,Bmw,320I,Used,Automatic,2,144999.5,2025,26800
2606,2019,Bmw,X1,Used,Automatic,2,52499.5,2025,91800
2607,2018,Honda,Civic,Used,Automatic,1.5,57499.5,2025,79800
2608,2020,Mercedes,,Recon,Automatic,2,22499.5,2025,230000
2609,2012,Perodua,Myvi,Used,Automatic,1.5,104999.5,2025,25800
2611,2020,Toyota,86,Recon,Automatic,2,42499.5,2025,146000
2612,2016,Honda,City,Used,Automatic,1.5,52499.5,2025,35900
2613,2015,Bmw,316I,Used,Automatic,1.6,92499.5,2025,45800
2615,2015,Mercedes,,Used,Automatic,2,97499.5,2025,136800
2616,2020,Mercedes,,Recon,Automatic,1.3,17499.5,2025,150000
2617,2018,Ford,Ranger,Used,Automatic,2.2,82499.5,2025,65800
2618,2015,Nissan,Almera,Used,Automatic,1.5,72499.5,2025,21800
2619,2003,Honda,Civic,Used,Automatic,1.7,124999.5,2025,13800
2620,2024,Proton,X50,Used,Automatic,1.5,2499.5,2025,95800
2621,2015,Nissan,X-Trail,Used,Automatic,2,114999.5,2025,38800
2622,2019,Proton,Iriz,Used,Automatic,1.3,62499.5,2025,25800
2623,2010,Lexus,Ls460,Used,Automatic,4.6,114999.5,2025,39800
2624,2006,Mitsubishi,Grandis,Used,Automatic,2.4,104999.5,2025,9000
2627,2019,Honda,Jazz,Used,Automatic,1.5,77499.5,2025,60800
2628,2018,Perodua,Bezza,Used,Automatic,1.3,92499.5,2025,30600
2629,2020,Toyota,Alphard,Recon,Automatic,2.5,37499.5,2025,165000
2630,2020,Land,Rover,Recon,Automatic,5,32499.5,2025,580000
2631,2018,Toyota,Vellfire,Recon,Automatic,2.5,42499.5,2025,207000
2632,2019,Mercedes,,Recon,Automatic,1.3,12499.5,2025,150000
2633,2022,Proton,X50,Used,Automatic,1.5,17499.5,2025,80800
2634,2015,Mercedes,,Used,Automatic,4,2499.5,2025,423800
2635,2016,Toyota,Corolla,Used,Automatic,1.8,82499.5,2025,59800
2636,2012,Nissan,Grand,Used,Automatic,1.8,114999.5,2025,26800
2637,2014,Perodua,Alza,Used,Automatic,1.5,134999.5,2025,29000
2638,2016,Honda,Hr-V,Used,Automatic,1.8,104999.5,2025,49800
2639,2006,Toyota,Estima,Used,Automatic,2.4,184999.5,2025,60000
2640,2017,Isuzu,D-Max,Used,Automatic,3,194999.5,2025,69888
2644,2014,Audi,A5,Used,Automatic,2,52499.5,2025,66900
2645,2015,Volkswagen,Golf,Used,Automatic,2,42499.5,2025,125900
2647,2018,Perodua,Bezza,Used,Automatic,1.3,134999.5,2025,29800
2648,2019,Proton,X70,Used,Automatic,1.8,82499.5,2025,53800
2649,2015,Toyota,Alphard,Used,Automatic,2.5,77499.5,2025,154800
2650,2017,Honda,Cr-V,Used,Automatic,1.5,77499.5,2025,79800
2651,2017,Perodua,Alza,Used,Automatic,1.5,87499.5,2025,37800
2653,2022,Toyota,Alphard,Recon,Automatic,2.5,32499.5,2025,256000
2654,2022,Mercedes,,Recon,Automatic,4,2499.5,2025,1260000
2655,2004,Perodua,Kenari,Used,Automatic,1,97499.5,2025,7770
2656,2018,Perodua,Myvi,Used,Automatic,1.5,144999.5,2025,39800
2658,2015,Toyota,Vios,Used,Automatic,1.5,82499.5,2025,36999
2659,2021,Perodua,Axia,Used,Automatic,1,22499.5,2025,31300
2660,2018,Mercedes,,Used,Automatic,2,82499.5,2025,148800
2661,2020,Toyota,Rush,Used,Automatic,1.5,47499.5,2025,63800
2662,2022,Volvo,Xc90,Used,Automatic,2,22499.5,2025,288800
2663,2016,Toyota,Alphard,Used,Automatic,2.5,67499.5,2025,154800
2664,2017,Toyota,Vios,Used,Automatic,1.5,144999.5,2025,44800
2665,2016,Ford,Ranger,Used,Automatic,2.2,87499.5,2025,51800
2667,2013,Toyota,Vios,Used,Automatic,1.5,114999.5,2025,31800
2668,2013,Nissan,Almera,Used,Automatic,1.5,104999.5,2025,15800
2669,2010,Nissan,Sylphy,Used,Automatic,2,144999.5,2025,12800
2672,2015,Mercedes,,Used,Automatic,2.1,82499.5,2025,48800
2673,2016,Honda,Hr-V,Used,Automatic,1.8,124999.5,2025,45100
2674,2012,Toyota,Vios,Used,Automatic,1.5,97499.5,2025,24800
2676,2021,Toyota,Alphard,Recon,Automatic,2.5,37499.5,2025,232000
2677,2021,Mercedes,,Recon,Automatic,2,42499.5,2025,228000
2678,2014,Mercedes,,Used,Automatic,2,104999.5,2025,69800
2679,2015,Subaru,Xv,Used,Automatic,2,82499.5,2025,35800
2680,2018,Honda,Civic,Used,Automatic,1.8,87499.5,2025,67800
2681,2024,Toyota,Yaris,Used,Automatic,1.5,7499.5,2025,73800
2682,2021,Perodua,Myvi,Used,Automatic,1.5,47499.5,2025,46800
2683,2017,Perodua,Myvi,Used,Automatic,1.5,62499.5,2025,31800
2684,2014,Honda,City,Used,Automatic,1.5,164999.5,2025,32999
2685,2012,Perodua,Alza,Used,Automatic,1.5,82499.5,2025,22800
2686,2017,Honda,Cr-V,Used,Automatic,1.5,87499.5,2025,83800
2688,2019,Ford,Ranger,Used,Automatic,2,72499.5,2025,109800
2689,2020,Nissan,Serena,Used,Automatic,2,72499.5,2025,93800
2690,2019,Mazda,Cx-5,Used,Automatic,2.5,77499.5,2025,85800
2691,2016,Honda,Civic,Used,Automatic,1.5,42499.5,2025,69800
2692,2025,Honda,Hr-V,New,Automatic,1.5,2499.5,2025,98600
2693,2019,Proton,X70,Used,Automatic,1.8,57499.5,2025,53999
2694,2018,Bmw,530E,Used,Automatic,2,82499.5,2025,92800
2695,2025,Honda,City,New,Automatic,1.5,2499.5,2025,71900
2696,2013,Proton,Saga,Used,Automatic,1.3,87499.5,2025,8800
2698,2014,Mazda,Cx-5,Used,Automatic,2,97499.5,2025,42900
2699,2020,Mercedes,,Recon,Automatic,2,37499.5,2025,269000
2700,2020,Honda,Civic,Used,Automatic,1.5,47499.5,2025,99000
2702,2015,Toyota,Vios,Used,Automatic,1.5,77499.5,2025,46800
2703,2021,Mercedes,A180,Recon,Automatic,1.3,12499.5,2025,184000
2704,2021,Proton,X50,Used,Automatic,1.5,27499.5,2025,76800
2705,2017,Perodua,Alza,Used,Automatic,1.5,87499.5,2025,37800
2706,2020,Nissan,Almera,Used,Automatic,1.5,87499.5,2025,49800
2707,2015,Honda,Hr-V,Used,Automatic,1.8,104999.5,2025,51500
2708,2023,Honda,Civic,Recon,Automatic,2,2499.5,2025,336700
2709,2014,Honda,Accord,Used,Automatic,2,82499.5,2025,45000
2710,2020,Porsche,Taycan,Recon,Automatic,1,17499.5,2025,348000
2711,2014,Peugeot,3008,Used,Automatic,1.6,97499.5,2025,19700
2713,2016,Honda,Jazz,Used,Automatic,1.5,77499.5,2025,39800
2714,2016,Proton,Preve,Used,Automatic,1.6,82499.5,2025,18800
2715,2016,Mercedes,,Used,Automatic,2,2499.5,2025,156500
2716,2021,Proton,Saga,Used,Automatic,1.3,32499.5,2025,26800
2717,2016,Mercedes,,Used,Automatic,2,2499.5,2025,155500
2718,2019,Proton,Persona,Used,Automatic,1.6,52499.5,2025,25800
2719,2013,Toyota,Vios,Used,Automatic,1.5,104999.5,2025,26800
2720,2015,Perodua,Alza,Used,Automatic,1.5,97499.5,2025,29800
2721,2018,Mitsubishi,Outlander,Used,Automatic,2,87499.5,2025,61800
2722,2010,Perodua,Alza,Used,Automatic,1.5,324999.5,2025,17500
2724,2021,Toyota,Alphard,Recon,Automatic,2.5,22499.5,2025,0
2725,2013,Perodua,Myvi,Used,Automatic,1.3,97499.5,2025,0
2726,2014,Perodua,Myvi,Used,Automatic,1.3,124999.5,2025,0
2727,2022,Toyota,Alphard,Recon,Automatic,2.5,7499.5,2025,0
2728,2021,Toyota,Alphard,Recon,Automatic,2.5,52499.5,2025,0
2729,2022,Toyota,Alphard,Recon,Automatic,2.5,12499.5,2025,0
2730,2014,Suzuki,Swift,Used,Automatic,1.4,224999.5,2025,25000
2731,2025,Toyota,Yaris,New,Automatic,1.5,2499.5,2025,80800
2732,2022,Proton,Saga,Used,Automatic,1.3,27499.5,2025,28800
2734,2019,Volkswagen,Passat,Used,Automatic,2,62499.5,2025,64800
2735,2005,Toyota,Corolla,Used,Automatic,1.6,224999.5,2025,10500
2736,2015,Honda,Civic,Used,Automatic,1.8,92499.5,2025,40800
2737,2020,Toyota,86,Recon,Automatic,2,27499.5,2025,155000
2738,2017,Mercedes,,Used,Automatic,2,2499.5,2025,168800
2739,2000,Toyota,Estima,Used,Automatic,3,224999.5,2025,11500
2740,2004,Toyota,Wish,Used,Automatic,1.8,114999.5,2025,25000
2741,2020,Land,Rover,Recon,Automatic,2,32499.5,2025,325000
2742,2021,Porsche,Taycan,Recon,Automatic,10,32499.5,2025,348000
2743,2020,Lexus,Rx300,Recon,Automatic,2,17499.5,2025,259000
2745,2021,Perodua,Bezza,Used,Automatic,1.3,114999.5,2025,35000
2746,2014,Nissan,Sylphy,Used,Automatic,2,97499.5,2025,27888
2747,2013,Mercedes,,Used,Automatic,1.8,124999.5,2025,42299
2748,2023,Lexus,Rx350,Recon,Automatic,2.4,2499.5,2025,409000
2749,2017,Mercedes,,Used,Automatic,2,87499.5,2025,139800
2750,2012,Mercedes,,Used,Automatic,1.8,97499.5,2025,43999
2751,2014,Volkswagen,Polo,Used,Automatic,1.6,62499.5,2025,17999
2752,2018,Mercedes,,Used,Automatic,1.5,32499.5,2025,166000
2753,2023,Porsche,Cayenne,Recon,Automatic,3,12499.5,2025,616000
2754,2021,Porsche,Taycan,Recon,Automatic,10,22499.5,2025,389000
2755,2012,Volkswagen,Polo,Used,Automatic,1.6,62499.5,2025,12999
2756,2012,Volkswagen,Tiguan,Used,Automatic,2,62499.5,2025,22999
2757,2014,Ford,Ranger,Used,Automatic,2.2,87499.5,2025,41888
2758,2013,Mercedes,,Used,Automatic,1.6,2499.5,2025,57500
2759,2020,Honda,Jazz,Used,Automatic,1.5,77499.5,2025,54800
2760,2014,Volkswagen,Passat1.8Tsi,Used,Automatic,1.8,72499.5,2025,24666
2761,2023,Toyota,Alphard,Recon,Automatic,2.5,7499.5,2025,279800
2762,2020,Porsche,Taycan,Recon,Automatic,1,17499.5,2025,332000
2763,2019,Toyota,Alphard,Recon,Automatic,2.5,32499.5,2025,217800
2764,2021,Toyota,Harrier-Z,Recon,Automatic,2,27499.5,2025,183800
2765,2014,Honda,City,Used,Automatic,1.5,114999.5,2025,32800
2766,2016,Honda,City,Used,Automatic,1.5,114999.5,2025,39800
2767,2021,Land,Rover,Recon,Automatic,2,22499.5,2025,450800
2768,2019,Lamborghini,Urus,Recon,Automatic,4,7499.5,2025,1390000
2769,2020,Toyota,86,Recon,Automatic,2,37499.5,2025,138000
2770,2015,Honda,Cr-V,Used,Automatic,2,104999.5,2025,47800
2771,2019,Porsche,Macan,Recon,Automatic,3,12499.5,2025,330000
2772,2019,Mercedes,,Recon,Automatic,2,47499.5,2025,282800
2773,2020,Mercedes,,Recon,Automatic,2,32499.5,2025,316800
2774,2016,Honda,City,Used,Automatic,1.5,87499.5,2025,38800
2775,2014,Lexus,Es250,Used,Automatic,2.5,104999.5,2025,79999
2776,2013,Perodua,Viva,Used,Automatic,1,32499.5,2025,12800
2777,2021,Porsche,Macan,Recon,Automatic,2,12499.5,2025,398000
2778,2025,Toyota,Vios,New,Automatic,1.5,2499.5,2025,83800
2779,2020,Toyota,Innova,Used,Automatic,2,62499.5,2025,66800
2780,2020,Mercedes,,Recon,Automatic,1.3,32499.5,2025,165000
2781,2017,BMW,X1,Used,Automatic,2,62499.5,2025,62800
2782,2018,Bmw,530E,Used,Automatic,2,82499.5,2025,92800
2783,2020,Proton,X70,Used,Automatic,1.8,82499.5,2025,65999
2784,2022,Honda,City,Used,Automatic,1.5,82499.5,2025,69999
2785,2015,Mercedes,,Used,Automatic,2,72499.5,2025,92800
2786,2014,Proton,Persona,Used,Automatic,1.6,154999.5,2025,15300
2787,2012,Toyota,Fortuner,Used,Automatic,2.7,114999.5,2025,39900
2788,2021,Mercedes,,Recon,Automatic,1.3,7499.5,2025,173000
2789,2017,Honda,Hr-V,Used,Automatic,1.8,104999.5,2025,52800
2790,2020,Perodua,Axia,Used,Automatic,1,62499.5,2025,28800
2791,2021,Toyota,Alphard,Recon,Automatic,2.5,27499.5,2025,249000
2792,2023,Tesla,Model,Used,Automatic,1,27499.5,2025,163900
2794,2012,Audi,A7,Used,Automatic,3,72499.5,2025,54900
2796,2015,Mercedes,,Used,Automatic,2,72499.5,2025,88900
2797,2020,Toyota,Vios,Used,Automatic,1.5,72499.5,2025,49900
2798,2015,Mercedes,,Used,Automatic,2,87499.5,2025,76900
2799,2018,Bmw,X5,Used,Automatic,2,134999.5,2025,93800
2801,2012,Perodua,Alza,Used,Automatic,1.5,134999.5,2025,24800
